,HTML,TAG,TC,LTC,TG,P,CTTD,CTTDs
47,"<a class=""fn_login"" href=""https://sso.kompas.com/login/a29tcGFz/aHR0cDovL2Jpc25pc2tldWFuZ2FuLmtvbXBhcy5jb20vcmVhZC8yMDE2LzEwLzA0LzA5MDg0NDcyNi9saW1hLmplbmlzLmhhcnRhLmluaS5wYWxpbmcuYmFueWFrLmRpdW5na2FwLnBlbW9ob24udGF4LmFtbmVzdHkuYXBhLnNhamEu"">Login</a>",['a'],0,1,2,0,2.5,1.0
48,,[],0,0,1,0,0.0,0.5
49,,[],0,0,1,0,0.0,0.25
50,"<div class=""kcm-search""></div>",['div'],0,0,1,0,0.0,0.0
51,"<form id=""frmSearch"" name=""frmSearch""></form>",['form'],0,0,1,0,0.0,0.0
52,"<span class=""icon-search""></span>",['span'],0,0,2,0,0.0,0.0
53,"<input id=""search"" name=""search"" onblur=""if (this.value == '') {this.value = 'cari';}"" onfocus=""if (this.value == 'cari') {this.value = '';}"" tabindex=""1"" type=""text"" value=""cari""/>",['input'],0,0,1,0,0.0,0.0
54,"<input type=""submit"" value=""Go""/>",['input'],0,0,2,0,0.0,0.0
55,,[],0,0,2,0,0.0,0.0
56,,[],0,0,1,0,0.0,0.0
57,,[],0,0,1,0,0.0,0.0
58,,[],0,0,1,0,0.0,0.0
59,,[],0,0,0,0,0.0,42.0
60,"<div class=""kcm-bottom-head""></div>",['div'],0,0,1,0,0.0,84.0
61,"<ul class=""kcm-nav clearfix""><li class=""""><a class="""" href=""http://news.kompas.com"">News</a><ul class=""clearfix news ""><li><a class="""" href=""http://nasional.kompas.com"">Nasional</a></li><li><a class="""" href=""http://regional.kompas.com"">Regional</a></li><li><a class="""" href=""http://megapolitan.kompas.com"">Megapolitan</a></li><li><a class="""" href=""http://internasional.kompas.com"">Internasional</a></li><li><a class="""" href=""http://olahraga.kompas.com"">Olahraga</a></li><li><a class="""" href=""http://sains.kompas.com"">Sains</a></li><li><a class="""" href=""http://inside.kompas.com/suratpembaca"">Surat Pembaca</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/news"">Indeks</a></li></ul></li><li class=""""><a class=""active"" href=""http://bisniskeuangan.kompas.com"">Ekonomi</a><ul class=""clearfix eko active ""><li><a class="""" href=""http://bisniskeuangan.kompas.com/makro"">Makro</a></li><li><a class="""" href=""http://bisniskeuangan.kompas.com/bisnis"">Bisnis</a></li><li><a class="""" href=""http://bisniskeuangan.kompas.com/keuangan"">Keuangan</a></li><li><a class="""" href=""http://bisniskeuangan.kompas.com/inspirasi"">Inspirasi</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/ekonomi"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://bola.kompas.com"">Bola</a><ul class=""clearfix bola ""><li><a class="""" href=""http://bola.kompas.com/ligaindonesia"">Indonesia</a></li><li><a class="""" href=""http://bola.kompas.com/ligainggris"">Inggris</a></li><li><a class="""" href=""http://bola.kompas.com/ligaitalia"">Italia</a></li><li><a class="""" href=""http://bola.kompas.com/ligaspanyol"">Spanyol</a></li><li><a class="""" href=""http://bola.kompas.com/ligachampions"">Champions</a></li><li><a class="""" href=""http://bola.kompas.com/internasional"">Internasional</a></li><li><a class="""" href=""http://bola.kompas.com/ligalain"">Liga Lain</a></li><li><a class="""" href=""http://bola.kompas.com/corner"">Corner</a></li><li><a class="""" href=""http://bola.kompas.com/foto"">Foto</a></li><li><a class="""" href=""http://bola.kompas.com/livescore"">livescore</a></li></ul></li><li class=""""><a class="""" href=""http://tekno.kompas.com"">Tekno</a><ul class=""clearfix tekno ""><li><a class="""" href=""http://tekno.kompas.com/apps"">APPS &amp; OS</a></li><li><a class="""" href=""http://tekno.kompas.com/gadget"">Gadget</a></li><li><a class="""" href=""http://tekno.kompas.com/internet"">Internet</a></li><li><a class="""" href=""http://tekno.kompas.com/hardware"">Hardware</a></li><li><a class="""" href=""http://tekno.kompas.com/business"">Business</a></li><li><a class="""" href=""http://tekno.kompas.com/gallery"">Gallery</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/tekno"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://entertainment.kompas.com"">Entertainment</a><ul class=""clearfix enter ""><li><a class="""" href=""http://entertainment.kompas.com/gossips"">Gossips</a></li><li><a class="""" href=""http://entertainment.kompas.com/scenes"">Scenes</a></li><li><a class="""" href=""http://entertainment.kompas.com/music"">Music</a></li><li><a class="""" href=""http://entertainment.kompas.com/events"">Events</a></li><li><a class="""" href=""http://entertainment.kompas.com/gallery"">Gallery</a></li></ul></li><li class=""""><a class="""" href=""http://otomotif.kompas.com"">Otomotif</a><ul class=""clearfix oto ""><li><a class="""" href=""http://otomotif.kompas.com/news"">News</a></li><li><a class="""" href=""http://otomotif.kompas.com/produkmobil"">Mobil</a></li><li><a class="""" href=""http://otomotif.kompas.com/produkmotor"">Motor</a></li><li><a class="""" href=""http://otomotif.kompas.com/sport"">Sport</a></li><li><a class="""" href=""http://otomotif.kompas.com/feature"">Features</a></li><li><a class="""" href=""http://otomotif.kompas.com/komunitas"">Komunitas</a></li><li><a class="""" href=""http://otomotif.kompas.com/galeri"">Galeri</a></li><li><a class="""" href=""#"">Manufaktur</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/otomotif"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://health.kompas.com"">Health</a><ul class=""clearfix health ""><li><a class="""" href=""http://health.kompas.com/hottopics"">Hot Topics</a></li><li><a class="""" href=""http://health.kompas.com/healthconcerns"">Health &amp; Concerns</a></li><li><a class="""" href=""http://health.kompas.com/nutrition"">Nutrition</a></li><li><a class="""" href=""http://health.kompas.com/sex"">Sex</a></li><li><a class="""" href=""http://health.kompas.com/fitness"">Fitness</a></li><li><a class="""" href=""http://health.kompas.com/phsychology"">Psychology</a></li><li><a class="""" href=""http://health.kompas.com/konsultasi"">Konsultasi</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/health"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://female.kompas.com"">Female</a><ul class=""clearfix female ""><li><a class="""" href=""http://female.kompas.com/beauty"">Beauty</a></li><li><a class="""" href=""http://female.kompas.com/fashion"">Fashion</a></li><li><a class="""" href=""http://female.kompas.com/career"">Career</a></li><li><a class="""" href=""http://female.kompas.com/relationship"">Relationship</a></li><li><a class="""" href=""http://female.kompas.com/femalehood"">Femalehood</a></li><li><a class="""" href=""http://female.kompas.com/parentopedia"">Parentopedia</a></li></ul></li><li class=""""><a class="""" href=""http://properti.kompas.com"">Properti</a><ul class=""clearfix properti ""><li><a class="""" href=""http://properti.kompas.com/umum"">News</a></li><li><a class="""" href=""http://properti.kompas.com/hunian"">Hunian</a></li><li><a class="""" href=""http://properti.kompas.com/arsitektur"">Arsitektur</a></li><li><a class="""" href=""http://properti.kompas.com/beranda"">Beranda</a></li><li><a class="""" href=""http://properti.kompas.com/konsultasi"">Konsultasi</a></li><li><a class="""" href=""http://properti.kompas.com/figur"">Figur</a></li><li><a class="""" href=""http://properti.kompas.com/tips"">Tips</a></li><li><a class="""" href=""http://properti.kompas.com/galleri360"">Galeri 360</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/properti"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://travel.kompas.com"">Travel</a><ul class=""clearfix travel ""><li><a class="""" href=""http://travel.kompas.com/news"">News</a></li><li><a class="""" href=""http://travel.kompas.com/travel-story"">Travel Story</a></li><li><a class="""" href=""http://travel.kompas.com/food-story"">Food Story</a></li><li><a class="""" href=""http://travel.kompas.com/travel-tips"">Travel Tips</a></li><li><a class="""" href=""http://travel.kompas.com/hotel-story"">Hotel Story</a></li><li><a class="""" href=""http://travel.kompas.com/gallery"">Gallery</a></li><li><a class="""" href=""http://indeks.kompas.com/indeks/index/travel"">Indeks</a></li></ul></li><li class=""""><a class="""" href=""http://edukasi.kompas.com"">Edukasi</a></li><li class=""""><a class="""" href=""http://kolom.kompas.com"">Kolom</a></li><li class=""""><a class="""" href=""http://foto.kompas.com"">Foto</a><ul class=""clearfix foto ""><li><a class="""" href=""http://foto.kompas.com/photo"">Today's Photo</a></li><li><a class="""" href=""http://foto.kompas.com/video"">Photo Motion</a></li></ul></li><li class=""""><a class="""" href=""http://video.kompas.com"">Video</a><ul class=""clearfix video ""><li><a class="""" href=""http://video.kompas.com/rubrik/tekno"">Tekno</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/news"">News</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/entertainment"">Entertainment</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/lifestyle"">Lifestyle</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/inspirasi"">Inspirasi</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/travel"">Travel</a></li><li><a class="""" href=""http://video.kompas.com/rubrik/animations"">Animations</a></li></ul></li><li class=""""><a class="""" href=""http://tv.kompas.com/"">TV</a><ul class=""clearfix tv ""><li><a class="""" href=""http://tv.kompas.com/live"">LIVE</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/peristiwa"">Peristiwa</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/sports"">Sports</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/entertainment"">Entertainment</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/feature"">Feature</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/aiman"">Aiman</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/mencari.pemimpin"">Mencari Pemimpin</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/rosi"">Rosi</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/satu.meja"">Satu Meja</a></li><li><a class="""" href=""http://tv.kompas.com/rubrik/ultimate.u"">Ultimate U</a></li></ul></li><li class=""nav__item--hot""><a class="""" href=""http://vik.kompas.com"">VIK</a></li></ul> ","['ul', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a']",-108,126,465,0,420.0,168.0
62,,[],0,0,0,0,0.0,84.0
63,,[],0,0,0,0,0.0,42.3
64,"<div class=""kcm-tag""></div>",['div'],0,0,1,0,0.0,0.6
65,"<span class=""title-tag"">TAG</span>",['span'],1,0,2,0,3.0,5.2
66,<ul></ul>,['ul'],0,0,1,0,0.0,8.6
67,"<li><a href=""http://bisniskeuangan.kompas.com/tag/shinkansen"">#shinkansen</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/kurs rupiah"">#kurs rupiah</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/RJ Lino"">#RJ Lino</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/emas"">#emas</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/Ignasius Jonan"">#Ignasius Jonan</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/wiraswasta"">#wiraswasta</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/pekerja asing"">#pekerja asing</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/Rizal Ramli"">#Rizal Ramli</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/reksa dana"">#reksa dana</a></li><li><a href=""http://bisniskeuangan.kompas.com/tag/IHSG"">#IHSG</a></li> ","['li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a']",-9,16,41,0,40.0,16.3
68,,[],0,0,1,0,0.0,8.0
69,,[],0,0,0,0,0.0,4.0
70,,[],0,0,1,0,0.0,0.0
71,,[],0,0,0,0,0.0,0.0
72,,[],0,0,0,0,0.0,0.0
73,"<div class=""row ads-top""></div>",['div'],0,0,1,0,0.0,0.0
74,,[],0,0,0,0,0.0,0.0
75,,[],0,0,0,0,0.0,0.0
76,,[],0,0,0,0,0.0,0.0
77,,[],0,0,0,0,0.0,0.0
78,,[],0,0,0,0,0.0,0.0
79,,[],0,0,0,0,0.0,0.0
80,,[],0,0,0,0,0.0,0.0
81,"<div ;="""" id=""div-gpt-ad-709378328132220442-oop"" style=""position:absolute""></div>",['div'],0,0,1,0,0.0,0.0
82,,[],0,0,0,0,0.0,0.0
83,,[],0,0,1,0,0.0,0.0
84,,[],0,0,0,0,0.0,0.0
85,"<div align=""center"" class=""bannerTop1""></div>",['div'],0,0,1,0,0.0,0.0
86,,[],0,0,0,0,0.0,0.0
87,"<div id=""div-gpt-ad-709378328132220442-1""></div>",['div'],0,0,1,0,0.0,0.0
88,,[],0,0,0,0,0.0,0.0
89,,[],0,0,1,0,0.0,0.0
90,,[],0,0,0,0,0.0,0.0
91,,[],0,0,0,0,0.0,0.0
92,,[],0,0,0,0,0.0,0.0
93,,[],0,0,1,0,0.0,0.0
94,,[],0,0,1,0,0.0,0.0
95,,[],0,0,0,0,0.0,0.0
96,,[],0,0,0,0,0.0,0.0
97,"<div class=""row kcm-main mt2 bggrad""></div>",['div'],0,0,1,0,0.0,0.0
98,,[],0,0,0,0,0.0,0.0
99,"<div class=""span8 mainside"" id=""leftside""></div>",['div'],0,0,1,0,0.0,0.0
100,,[],0,0,0,0,0.0,0.0
101,"<div class=""kcm-read""></div>",['div'],0,0,1,0,0.0,0.0
102,"<div class=""kcm-read-top clearfix""></div>",['div'],0,0,1,0,0.0,0.0
103,,[],0,0,0,0,0.0,0.65
104,"<ul class=""kcm-breadcrumb orange""></ul>",['ul'],0,0,1,0,0.0,1.95
105,"<li><h4><a href=""http://bisniskeuangan.kompas.com/"">Ekonomi</a></h4></li>","['li', 'h4', 'a']",0,1,6,0,6.5,3.9
106,"<li><h4><a href=""http://bisniskeuangan.kompas.com/makro"">Makro</a></h4></li>","['li', 'h4', 'a']",0,1,6,0,6.5,3.9
107,,[],0,0,1,0,0.0,3.35
108,,[],0,0,0,0,0.0,3.45
109,"<h2>Lima Jenis Harta Ini Paling Banyak Diungkap Pemohon ""Tax Amnesty"", Apa Saja?</h2>",['h2'],12,0,2,0,14.0,6.5
110,"<div class=""clearfix""></div>",['div'],0,0,1,0,0.0,4.6
111,"<div class=""kcm-date msmall grey"">Selasa, 4 Oktober 2016 | 09:08 WIB</div>",['div'],7,0,2,0,9.0,5.0
112,"<div class=""kcm-social-right kcm-social-share clearfix""></div>",['div'],0,0,1,0,0.0,1.8
113,<ul></ul>,['ul'],0,0,1,0,0.0,0.9
114,"<li><a href=""javascript:void(0);"" onclick=""fb_share('Lima Jenis Harta Ini Paling Banyak Diungkap Pemohon &quot;Tax Amnesty&quot;, Apa Saja?','http://bisniskeuangan.kompas.com/read/2016/10/04/090844726/lima.jenis.harta.ini.paling.banyak.diungkap.pemohon.tax.amnesty.apa.saja.')""><span class=""ico-shared icon-fb ico-bg bg-fb""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0.0,0.0
115,"<li><a href=""javascript:void(0);"" onclick=""tweet_share('Lima Jenis Harta Ini Paling Banyak Diungkap Pemohon &quot;Tax Amnesty&quot;, Apa Saja? http://kom.ps/AFvfQe')""><span class=""ico-shared icon-tw ico-bg bg-tw""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0.0,0.85
116,"<li><a href=""javascript:void(0);"" onclick=""plus_share('http://kom.ps/AFvfQe')""><span class=""ico-shared icon-gp2 ico-bg bg-gp""></span></a></li>","['li', 'a', 'span']",0,0,6,0,0.0,2.6
117,"<li><a href=""#komentar""><span class=""ico-shared icon-comment2 ico-bg bg-comment""></span><span class=""kcm-sosial-count"">komentar</span></a></li>","['li', 'a', 'span', 'span']",0,1,8,0,8.5,5.2
118,"<li><a class=""copylink"" data-url=""http://bisniskeuangan.kompas.com/read/2016/10/04/090844726/lima.jenis.harta.ini.paling.banyak.diungkap.pemohon.tax.amnesty.apa.saja."" href=""#""><span class=""ico-shared icon-link ico-bg bg-link""></span><span class=""kcm-sosial-count"">copy link</span></a></li>","['li', 'a', 'span', 'span']",0,2,8,0,9.0,6.0
119,,[],0,0,1,0,0.0,4.05
120,"<div class=""share-total""><div id=""total-count-atas""></div><span>Shares</span></div>","['div', 'div', 'span']",1,0,6,0,7.0,3.7
121,,[],0,0,1,0,0.0,1.4
122,,[],0,0,1,0,0.0,4.7
123,"<div class=""mb1""></div>",['div'],0,0,1,0,0.0,8.0
124,"<div class=""photo"" id=""674655"" style=""   max-width: 100% ; width:780px ""><img alt="""" data-aligment="""" data-width=""780px"" src=""http://assets.kompas.com/data/photo/2016/09/30/112745220160930-110008780x390.jpg""/><span class=""pb_10 author"">Alsadad Rudi</span> Sebagian warga pendaftar program tax amnesty di kantor Pajak Pratama (KPP) Menteng 2, Gambir, Jakarta Pusat terpantau harus duduk lesehan di lantai pada hari terakhir pendaftaran program tax amnesty, Jumat (30/9/2016).</div> ","['div', 'img', 'span']",33,0,7,0,40.0,16.0
125,,[],0,0,1,0,0.0,8.0
126,"<div class=""kcm-read-body clearfix""></div>",['div'],0,0,1,0,0.0,4.0
127,"<div class=""span2""></div>",['div'],0,0,1,0,0.0,0.5
128,"<div class=""kcm-read-terkait""></div>",['div'],0,0,1,0,0.0,1.6
129,<h3>Terkait</h3><ul> <li></li></ul>,"['h3', 'ul', 'li']",1,0,4,0,5.0,3.2
130,"<a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/070400926/india.ternyata.juga.terapkan.tax.amnesty.bagaimana.hasilnya.?utm_source=RD&amp;utm_medium=box&amp;utm_campaign=Kaitrd"">India Ternyata Juga Terapkan “Tax Amnesty"", Bagaimana Hasilnya?</a>",['a'],0,8,2,0,6.0,3.4
131,,[],0,0,1,0,0.0,2.3
132,<li></li>,['li'],0,0,1,0,0.0,1.8
133,"<a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/121000526/ini.daftar.konglomerat.yang.buka-bukaan.ikut.tax.amnesty.?utm_source=RD&amp;utm_medium=box&amp;utm_campaign=Kaitrd"">Ini Daftar Konglomerat yang Buka-bukaan Ikut ""Tax Amnesty""…</a>",['a'],0,8,2,0,6.0,2.4
134,,[],0,0,1,0,0.0,2.05
135,<li></li>,['li'],0,0,1,0,0.0,2.3
136,"<a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/194128026/masuk.periode.dua.pelaporan.harta.tax.amnesty.tertahan.di.kisaran.rp.3.600.triliun.?utm_source=RD&amp;utm_medium=box&amp;utm_campaign=Kaitrd"">Masuk Periode Dua, Pelaporan Harta ""Tax Amnesty"" Tertahan di Kisaran Rp 3.600 Triliun </a>",['a'],0,13,2,0,8.5,3.4
137,,[],0,0,1,0,0.0,2.45
138,<li></li>,['li'],0,0,1,0,0.0,2.35
139,"<a href=""http://bisniskeuangan.kompas.com/read/2016/10/03/205933626/dirjen.pajak.ada.tambahan.wajib.pajak.26.746.orang.gara-gara.tax.amnesty.?utm_source=RD&amp;utm_medium=box&amp;utm_campaign=Kaitrd"">Dirjen Pajak: Ada Tambahan Wajib Pajak 26.746 Orang gara-gara ""Tax Amnesty""</a>",['a'],0,11,2,0,7.5,3.0
140,,[],0,0,1,0,0.0,1.5
141,,[],0,0,1,0,0.0,0.75
142,,[],0,0,1,0,0.0,0.0
143,"<div class=""mb2 mt2 clearfix""></div>",['div'],0,0,1,0,0.0,0.0
144,"<div id=""div-gpt-ad-709378328132220442-9""></div>",['div'],0,0,1,0,0.0,0.0
145,,[],0,0,0,0,0.0,0.0
146,,[],0,0,1,0,0.0,0.0
147, ,[],0,0,2,0,0.0,0.0
148,"<div class=""span6""></div>",['div'],0,0,1,0,0.0,0.0
149,"<div class=""kcm-read-text-wrap""></div>",['div'],0,0,1,0,0.0,0.0
150,,[],0,0,0,0,0.0,4.0
151,"<div class=""kcm-read-text""></div>",['div'],0,0,1,0,0.0,11.3
152,"<p><strong>JAKARTA, KOMPAS.com</strong> - Program ""tax amnesty"" periode pertama sudah selesai. Direktorat Jenderal (Ditjen) Pajak Kementerian Keuangan melaporkan hasil terakhir pada 30 September 2016 pukul 24.00 WIB, uang tebusan mencapai Rp 97,2 triliun berdasarkan surat setoran pajak (SSP).</p>","['p', 'strong']",37,0,4,1,40.0,26.3
153,"<p>""Jumlah deklarasi harta angkanya bisa mencapai Rp 4.500 triliun. Saat ini belum selesai di-entry. Nanti kalau sudah selesai angkanya mendekati Rp 4.500 triliun,"" kata Direktur Jenderal Pajak Ken Dwijugiasteadi, Senin malam (3/10/2016).</p>",['p'],32,0,2,1,33.0,32.0
154,"<p>Ken menyampaikan, dari jenis harta yang diungkap, sebanyak 37,98 persen merupakan harta berupa kas dan setara kas. Harta jenis ini, kata Ken, sangat likuid dan bisa langsung digunakan untuk investasi. Nominalnya mencapai sekitar Rp 1.376,48 triliun.</p>",['p'],36,0,2,1,37.0,34.4
155,"<p>Harta kedua terbanyak yang diungkap pemohon amnesti pajak yaitu investasi dan surat berharga yang mencapai Rp 1.016,04 triliun atau sekitar 28,03 persen dari total harta yang dideklarasikan. ""Ini juga termasuk likuid,"" kata Ken.</p>",['p'],33,0,2,1,34.0,30.2
156,"<p>Pada peringkat ketiga, ada tanah, bangunan dan harta tak bergerak lainnya yang jumlahnya mencapai Rp 568,34 triliun atau sekitar 15,68 persen.</p>",['p'],21,0,2,1,22.0,22.3
157,"<p>Berikutnya di posisi keempat yaitu piutang dan persediaan sebesar Rp 472,39 triliun (13,03 persen).</p>",['p'],14,0,2,1,15.0,16.6
158,"<p><br/><iframe allowfullscreen=""true"" frameborder=""0"" height=""301px"" scrolling=""no"" src=""https://docs.google.com/spreadsheets/d/1SxftpWZ84wiS964P12owqvDK4k2iovLa8amEPN6rwbA/pubchart?oid=550085450&amp;format=interactive"" webkitallowfullscreen=""true"" width=""100%""></iframe></p>","['p', 'br', 'iframe']",0,0,6,2,0.0,13.6
159,"<p>""Terakhir adalah logam mulia dan barang berharga dan harta gerak lainnya, nominalnya mencapai Rp 141,98 triliun atau sebesar 3,92 persen dari total harta yang dideklarasikan,"" ungkap Ken.</p>",['p'],27,0,2,1,28.0,20.3
160,"<p>Dalam kesempatan sama Wakil Ketua Umum Asosiasi Pengusaha Indonesia (Apindo) Suryadi Sasmita mengatakan, ada juga pengusaha besar yang baru akan ikut tax amnesty pada periode kedua ini.</p>",['p'],27,0,2,1,28.0,23.3
