,HTML,TAG,TC,LTC,TG,P,CTTD,CTTDs
225,"<li><a href=""javascript:void(0)"" onclick=""popupwindow('https://plus.google.com/share?url=https://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia', 'Google Share', 600, 400)"" title=""share google+""><img alt=""share google+"" src=""https://cdn.tmpo.co/web/teco/images/google-img-share.png""/></a></li>","['li', 'a', 'img']",0,0,6,0,0.0,0.0
226,"<li><a href=""javascript:void(0)"" onclick=""popupwindow('https://id.pinterest.com/pin/create/button/?url=https://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia&amp;media=https://cdn.tmpo.co/data/2016/09/24/id_541863/541863_620.jpg', 'Pinterest', 600, 400)"" title=""share pinterest""><img alt=""share pinterest"" src=""https://cdn.tmpo.co/web/teco/images/pinterest-img-share.png""/></a></li>","['li', 'a', 'img']",0,0,6,0,0.0,0.0
227,,[],0,0,1,0,0.0,0.0
228,,[],0,0,1,0,0.0,0.0
229,,[],0,0,0,0,0.0,0.0
230,"<img alt=""Samsung Z2 Mulai Dipasarkan di Indonesia  "" src=""https://cdn.tmpo.co/data/2016/09/24/id_541863/541863_620.jpg""/>",['img'],0,0,1,0,0.0,0.0
231,,[],0,0,2,0,0.0,0.5
232,,[],0,0,0,0,0.0,1.0
233,"<div class=""deskripsi"">Samsung Z2. technoblink.com</div>",['div'],3,0,2,0,5.0,2.0
234,,[],0,0,0,0,0.0,1.0
235,,[],0,0,1,0,0.0,21.5
236,,[],0,0,0,0,0.0,45.7
237,"<p><span style=""color: #666666;""><strong>TEMPO.CO</strong></span>, <span style=""color: #666666;""><strong>Jakarta</strong></span> - <strong></strong>Samsung Electronic mulai mendistribusikan telepon seluler Samsung Z2 di Indonesia. Sepekan lalu, Samsung mengumumkan kehadiran <em>gadget</em> dengan sistem operasi Tizen ini untuk Indonesia.<br/> <br/> Selama sepekan terakhir, iklan produk ini beredar melalui televisi dan media sosial. Namun konsumen di Indonesia masih mengaku kesulitan untuk mendapatkan Samsung Z2 di gerai penjualan setempat. <br/> <br/> Kabar yang dilansir <em>Tizenexpert.com,</em> Selasa, 4 Oktober 2016, menyebutkan Samsung Indonesia menyatakan Z2 mulai didistribusikan awal pekan ini ke seluruh mitra retailnya. Samsung Z2 akan dijual seharga Rp 899 ribu. <br/> <br/> Samsung juga mengatakan Samsung Z2 bekerja pada jaringan 4G LTE, salah satunya melalui operator Smartfren dengan Band 3, Band 5, dan Band 40. Sedangkan sistem berlangganan bisa didapatkan melalui operator lain, Telkomsel. Pengguna dari jaringan lain harus menggunakan kartu kredit untuk membeli aplikasi berbayar dari toko Tizen.<br/> <br/> Toko aplikasi Tizen Store dikabarkan sudah mendapat banyak permintaan dari konsumen, terutama untuk menyediakan aplikasi Blackberry Messenger dan permainan <em>Clash of Clans</em>. Saat ini, Tizen Store memiliki lebih dari 6.500 aplikasi. Sebanyak 2.700 aplikasi secara spesifik diperuntukkan untuk Z2. Sedangkan 1.600 aplikasi lainnya akan tersedia untuk Indonesia.<br/> <br/> <strong>MAYA NAWANGWULAN</strong></p><br/><br/>","['p', 'span', 'strong', 'span', 'strong', 'strong', 'em', 'br', 'br', 'br', 'br', 'em', 'br', 'br', 'br', 'br', 'em', 'br', 'br', 'strong', 'br', 'br']",179,0,44,13,210.0,91.4
238,"<p><strong><br/><br/>Baca Ju<em>ga<br/></em></strong><a href=""http://otomotif.tempo.co/read/news/2016/09/28/171807868/piaggio-luncurkan-vespa-dan-moto-guzzi-edisi-terbatas"" title=""Piaggio  Luncurkan Vespa dan Moto Guzzi Edisi Terbatas"">Piaggio Luncurkan Vespa dan Moto Guzzi Edisi Terbatas</a><em><br/></em><a href=""http://otomotif.tempo.co/read/news/2016/09/29/123808431/honda-lirik-kontes-modifikasi-honda-hr-v"" title=""Honda Lirik Kontes Modifikasi Honda HR-V"">Honda Lirik Kontes Modifikasi Honda HR-V<br/></a><a href=""https://tekno.tempo.co/read/news/2016/10/03/061809188/iphone-6-plus-terbakar-di-saku-terdengar-letupan-lalu"" title=""iPhone 6 Plus Terbakar di Saku, Terdengar Letupan Lalu..."">iPhone 6 Plus Terbakar di Saku, Terdengar Letupan Lalu...</a><span class=""number""><br/></span><a href=""https://tekno.tempo.co/read/news/2016/10/03/172809222/samsung-pay-sudah-beroperasi-di-9-negara"" title=""Samsung Pay Sudah Beroperasi di 9 Negara  "">Samsung Pay Sudah Beroperasi di 9 Negara  </a></p> ","['p', 'strong', 'br', 'br', 'em', 'br', 'a', 'em', 'br', 'a', 'br', 'a', 'span', 'br', 'a']",-2,30,31,7,37.0,56.8
239,,[],0,0,0,0,0.0,28.4
240,,[],0,0,0,0,0.0,3.7
241,"<div id=""div-gpt-ad-1473151795579-8""></div>",['div'],0,0,1,0,0.0,0.0
242,,[],0,0,0,0,0.0,0.0
243,,[],0,0,1,0,0.0,0.0
244,,[],0,0,0,0,0.0,0.0
245,,[],0,0,0,0,0.0,0.0
246,,[],0,0,0,0,0.0,0.0
247,,[],0,0,0,0,0.0,0.0
248,"<div class=""share-konten m20-b m30-t""></div>",['div'],0,0,1,0,0.0,0.5
249,"<div class=""viewport-share""></div>",['div'],0,0,2,0,0.0,1.0
250,"<div class=""title"">bagikan<br>halaman ini</br></div>","['div', 'br']",2,0,4,1,5.0,2.0
251,"<ul class=""share-big""></ul>",['ul'],0,0,1,0,0.0,1.0
252,"<li class=""pinterest""></li>",['li'],0,0,1,0,0.0,0.8
253,"<a href=""javascript:void(0)"" onclick=""popupwindow('https://id.pinterest.com/pin/create/button/?url=http://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia&amp;media=https://cdn.tmpo.co/data/2016/09/24/id_541863/541863_620.jpg', 'Pinterest', 600, 400)"" title=""Pinterest""></a>",['a'],0,0,1,0,0.0,1.0
254,"<div class=""angka angka-pin"">0</div>",['div'],1,0,2,0,3.0,2.0
255,"<div class=""med-name"">Pint it</div>",['div'],2,0,2,0,4.0,2.2
256,,[],0,0,1,0,0.0,1.1
257,,[],0,0,1,0,0.0,0.4
258,"<li class=""like""></li>",['li'],0,0,1,0,0.0,0.3
259,"<a href=""javascript:void(0)"" onclick=""popupwindow('https://www.facebook.com/plugins/like.php?href=http://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia', 'Facebook Like', 600, 400)"" title=""Like""></a>",['a'],0,0,1,0,0.0,0.9
260,"<div class=""angka angka-like"">0</div>",['div'],1,0,2,0,3.0,1.8
261,"<div class=""med-name"">Like</div>",['div'],1,0,2,0,3.0,1.8
262,,[],0,0,1,0,0.0,0.9
263,,[],0,0,1,0,0.0,0.3
264,"<li class=""google""></li>",['li'],0,0,1,0,0.0,0.3
265,"<a href=""javascript:void(0)"" onclick=""popupwindow('https://plus.google.com/share?url=http://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia', 'Google Share', 600, 400)"" title=""Google+""></a>",['a'],0,0,1,0,0.0,0.9
266,"<div class=""angka angka-google"">0</div>",['div'],1,0,2,0,3.0,1.8
267,"<div class=""med-name"">Google+</div>",['div'],1,0,2,0,3.0,1.8
268,,[],0,0,1,0,0.0,0.9
269,,[],0,0,1,0,0.0,0.3
270,"<li class=""twitter""></li>",['li'],0,0,1,0,0.0,0.3
271,"<a href=""javascript:void(0)"" onclick=""popupwindow('https://twitter.com/home?status=http://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia', 'Twitter Share', 600, 400)"" title=""Twitter""></a>",['a'],0,0,1,0,0.0,0.9
272,"<div class=""angka angka-twitter"">0</div>",['div'],1,0,2,0,3.0,1.8
273,"<div class=""med-name"">Twitter</div>",['div'],1,0,2,0,3.0,1.8
274,,[],0,0,1,0,0.0,0.9
275,,[],0,0,1,0,0.0,0.3
276,"<li class=""fb""></li>",['li'],0,0,1,0,0.0,0.3
277,"<a href=""javascript:void(0)"" onclick=""popupwindow('https://www.facebook.com/sharer/sharer.php?u=http://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia', 'Share Facebook', 600, 400)"" title=""Facebook""></a>",['a'],0,0,1,0,0.0,0.9
278,"<div class=""angka angka-fb"">0</div>",['div'],1,0,2,0,3.0,1.8
279,"<div class=""med-name"">Facebook</div>",['div'],1,0,2,0,3.0,1.8
280,,[],0,0,1,0,0.0,0.9
281,,[],0,0,1,0,0.0,0.3
282,,[],0,0,1,0,0.0,0.0
283," <div class=""blocking off""></div>",['div'],0,0,2,0,0.0,0.0
284,"<div class=""blocking m20-b left-side"" style=""width:48%; margin-right:2%;""></div>",['div'],0,0,1,0,0.0,0.4
285,"<div class=""blocking m20-b off""></div>",['div'],0,0,1,0,0.0,0.8
286,"<div class=""title small"">Berita Terkait</div>",['div'],2,0,2,0,4.0,5.55
287,"<ul class=""list-text big-14f""></ul>",['ul'],0,0,1,0,0.0,8.7
288,"<li><a href=""https://tekno.tempo.co/read/news/2016/10/04/061809413/dji-mavic-pro-atau-gopro-karma-ini-yang-lebih-tangguh"" title=""DJI Mavic Pro atau GoPro Karma, Ini yang Lebih Tangguh"">DJI Mavic Pro atau GoPro Karma, Ini yang Lebih Tangguh</a></li><li><a href=""https://tekno.tempo.co/read/news/2016/10/03/172809222/samsung-pay-sudah-beroperasi-di-9-negara"" title=""Samsung Pay Sudah Beroperasi di 9 Negara  "">Samsung Pay Sudah Beroperasi di 9 Negara  </a></li><li><a href=""https://tekno.tempo.co/read/news/2016/10/03/172809216/apple-akan-sisipkan-iklan-di-app-store"" title=""Apple Akan Sisipkan Iklan di App Store  "">Apple Akan Sisipkan Iklan di App Store  </a></li><li><a href=""https://tekno.tempo.co/read/news/2016/10/03/097809213/iphone-7-segera-masuk-malaysia-bagaimana-indonesia"" title=""iPhone 7 Segera Masuk Malaysia, Bagaimana Indonesia?  "">iPhone 7 Segera Masuk Malaysia, Bagaimana Indonesia?  </a></li><li><a href=""https://tekno.tempo.co/read/news/2016/10/01/172808766/memulai-debut-di-pasar-as-begini-strategi-leeco"" title=""Memulai Debut di Pasar AS, Begini Strategi LeEco"">Memulai Debut di Pasar AS, Begini Strategi LeEco</a></li> ","['li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a']",-1,39,21,0,39.5,16.2
289,,[],0,0,1,0,0.0,8.2
290,"<div class=""blocking m20-b off""></div>",['div'],0,0,1,0,0.0,4.55
291,"<div class=""title small"">Topik</div>",['div'],1,0,2,0,3.0,2.4
292,"<ul class=""topik-terkait""></ul>",['ul'],0,0,1,0,0.0,3.0
293,"<li><a href=""https://www.tempo.co/topik/masalah/1181/teknologi-informasi-ponsel-gadget-pda-pocketpc"">#Teknologi Informasi -- Ponsel-Gadget-PDA-PocketPC</a></li><li><a href=""https://www.tempo.co/topik/lembaga/1328/samsung-electronic-co-ltd"">#Samsung Electronic co ltd</a></li> ","['li', 'a', 'li', 'a']",-1,8,9,0,12.0,5.1
294,,[],0,0,1,0,0.0,2.4
295,,[],0,0,0,0,0.0,1.2
296,,[],0,0,1,0,0.0,0.0
297,"<div class=""blocking m20-b right-side"" style=""width:48%; margin-left:2%;""></div>",['div'],0,0,1,0,0.0,0.0
298,"<div class=""blocking m5-b off""></div>",['div'],0,0,1,0,0.0,0.0
299,,[],0,0,0,0,0.0,0.0
300,"<ul class=""terkait-img""></ul>",['ul'],0,0,1,0,0.0,0.3
301,<li></li>,['li'],0,0,1,0,0.0,0.6
302,"<div class=""multi-terkait"">Foto</div>",['div'],1,0,2,0,3.0,2.05
303,"<a href=""http://foto.tempo.co/read/beritafoto/44274/begini-jadinya-kalau-samsung-galaxy-note-7-masuk-air"" title=""Begini Jadinya kalau Samsung Galaxy Note 7 Masuk  Air""><img alt=""Begini Jadinya kalau Samsung Galaxy Note 7 Masuk  Air"" class=""img100"" src=""https://statik.tempo.co/?id=529915""/></a>","['a', 'img']",0,0,4,0,0.0,2.3
304,"<h4><a href=""http://foto.tempo.co/read/beritafoto/44274/begini-jadinya-kalau-samsung-galaxy-note-7-masuk-air"" title=""Begini Jadinya kalau Samsung Galaxy Note 7 Masuk  Air"">Begini Jadinya kalau Samsung Galaxy Note 7 Masuk  Air</a></h4>","['h4', 'a']",0,9,4,0,8.5,3.7
305,,[],0,0,1,0,0.0,2.0
306,<li></li>,['li'],0,0,1,0,0.0,1.45
307,"<div class=""multi-terkait"">Video</div>",['div'],1,0,2,0,3.0,2.05
308,"<a href=""https://video.tempo.co/read/2015/01/15/2547/ukuran-ponsel-masa-depan-bisa-lebih-kecil-dengan-pmic"" title=""Ukuran Ponsel Masa Depan Bisa Lebih Kecil dengan PMIC""><img alt=""Ukuran Ponsel Masa Depan Bisa Lebih Kecil dengan PMIC"" class=""img100"" src=""https://statik.tempo.co/?id=361263""/></a>","['a', 'img']",0,0,4,0,0.0,2.3
309,"<h4><a href=""https://video.tempo.co/read/2015/01/15/2547/ukuran-ponsel-masa-depan-bisa-lebih-kecil-dengan-pmic"" title=""Ukuran Ponsel Masa Depan Bisa Lebih Kecil dengan PMIC"">Ukuran Ponsel Masa Depan Bisa Lebih Kecil dengan PMIC</a></h4>","['h4', 'a']",0,9,4,0,8.5,3.7
310,,[],0,0,1,0,0.0,2.0
311,<li></li>,['li'],0,0,1,0,0.0,1.45
312,"<div class=""multi-terkait"">Infografis</div>",['div'],1,0,2,0,3.0,1.85
313,"<a href=""http://grafis.tempo.co/read/flashgrafis/2012/09/05/474/pelanggaran-samsung-terhadap-paten-apple"" title=""Pelanggaran Samsung Terhadap Paten Apple""><img alt=""Pelanggaran Samsung Terhadap Paten Apple"" class=""img100"" src=""https://statik.tempo.co/?id=136375""/></a>","['a', 'img']",0,0,4,0,0.0,1.9
314,"<h4><a href=""http://grafis.tempo.co/read/flashgrafis/2012/09/05/474/pelanggaran-samsung-terhadap-paten-apple"" title=""Pelanggaran Samsung Terhadap Paten Apple"">Pelanggaran Samsung Terhadap Paten Apple</a></h4>","['h4', 'a']",0,5,4,0,6.5,2.9
315,,[],0,0,1,0,0.0,1.6
316,<li></li>,['li'],0,0,1,0,0.0,1.25
317,"<div class=""multi-terkait"">Indonesiana</div>",['div'],1,0,2,0,3.0,1.85
318,"<a href=""https://indonesiana.tempo.co/read/91682/2016/09/30/leavy_volley/asus-luncurkan-tablet-premium-4g"" title=""ASUS Luncurkan Tablet Premium 4G""><img alt=""ASUS Luncurkan Tablet Premium 4G"" class=""img100"" src=""https://cdn.tmpo.co/indonesiana/foto/0/image_275.jpg""/></a>","['a', 'img']",0,0,4,0,0.0,1.9
319,"<h4><a href=""https://indonesiana.tempo.co/read/91682/2016/09/30/leavy_volley/asus-luncurkan-tablet-premium-4g"" title=""ASUS Luncurkan Tablet Premium 4G"">ASUS Luncurkan Tablet Premium 4G</a></h4>","['h4', 'a']",0,5,4,0,6.5,2.9
320,,[],0,0,1,0,0.0,1.3
321,,[],0,0,1,0,0.0,0.65
322,,[],0,0,1,0,0.0,0.0
323,,[],0,0,0,0,0.0,0.0
324,,[],0,0,1,0,0.0,0.0
325,,[],0,0,1,0,0.0,0.0
326,,[],0,0,0,0,0.0,0.0
327,"<div id=""div-gpt-ad-1467096376074-7""></div>",['div'],0,0,1,0,0.0,0.0
328,,[],0,0,0,0,0.0,0.0
329,,[],0,0,1,0,0.0,0.0
330,,[],0,0,0,0,0.0,0.0
331,"<div class=""blocking m20-b off""></div>",['div'],0,0,1,0,0.0,0.0
332,"<div class=""title komentar""><span class=""jml-komentar""></span></div>","['div', 'span']",0,0,3,0,0.0,0.0
333,"<span class=""tab-comment fb fb-comment-btn""><a href=""#"" title=""komentar lewat Akun Facebook""></a></span>","['span', 'a']",0,0,4,0,0.0,0.0
334,"<span class=""tab-comment tid tempo-comment-btn""><a href=""#"" title=""komentar lewat Akun Tempo.ID""></a></span>","['span', 'a']",0,0,4,0,0.0,0.0
335,,[],0,0,1,0,0.0,0.0
336,"<div class=""komentar-inside""></div>",['div'],0,0,1,0,0.0,0.0
337,"<div class=""tulis-komentar""></div>",['div'],0,0,1,0,0.0,0.0
338,"<div class=""auth-komentar""></div>",['div'],0,0,1,0,0.0,0.0
339,,[],0,0,0,0,0.0,0.0
340,,[],0,0,1,0,0.0,0.0
341,"<textarea class=""form komen-input"" placeholder=""Komentari berita di atas...""></textarea>",['textarea'],0,0,2,0,0.0,0.0
342,"<input class=""hdkomentarType"" type=""hidden"" value=""idnews""/>",['input'],0,0,2,0,0.0,0.0
343,"<input class=""hdkomentarId"" type=""hidden"" value=""809423""/>",['input'],0,0,2,0,0.0,0.3
344,"<input class=""hdkomentarMod"" type=""hidden"" value=""""/>",['input'],0,0,2,0,0.0,3.4
345,"<button class=""kirim-komentar sendComment"">Kirim</button>",['button'],1,0,2,0,3.0,6.8
346,"<p class=""disclaimer"">Disclaimer : Komentar adalah tanggapan pribadi, tidak mewakili kebijakan editorial redaksi tempo.co. Redaksi berhak mengubah kata-kata yang berbau pelecehan, intimidasi, bertendensi suku, agama, ras, dan antar golongan</p>",['p'],27,0,2,1,28.0,11.8
347,,[],0,0,1,0,0.0,5.9
348,,[],0,0,0,0,0.0,2.8
349,"<ul class=""baca-komentar list-komentar""></ul>",['ul'],0,0,1,0,0.0,0.0
350,,[],0,0,0,0,0.0,0.0
351,,[],0,0,1,0,0.0,0.0
352,,[],0,0,1,0,0.0,0.0
353,,[],0,0,0,0,0.0,0.0
354,"<div class=""hal-komentar""></div>",['div'],0,0,1,0,0.0,0.0
355,,[],0,0,0,0,0.0,0.0
356,,[],0,0,1,0,0.0,0.0
357,"<div class=""fb-comments"" data-colorscheme=""light"" data-href=""https://tekno.tempo.co/read/news/2016/10/04/172809423/samsung-z2-mulai-dipasarkan-di-indonesia"" data-numposts=""5"" data-width=""100%""></div>",['div'],0,0,2,0,0.0,0.0
358,"<div class=""addcrowdy""> </div>",['div'],0,0,2,0,0.0,0.0
359,,[],0,0,1,0,0.0,0.0
360,,[],0,0,0,0,0.0,0.0
361,"<div id=""widget_foto_bawah""></div>",['div'],0,0,2,0,0.0,0.4
362,"<div class=""blocking off""></div>",['div'],0,0,1,0,0.0,0.8
363,"<h2 class=""title"" style=""border-top:1px solid #ddd; border-bottom:1px solid #ddd; padding:5px 0;"">Berita Terbaru</h2>",['h2'],2,0,2,0,4.0,1.6
364,"<div class=""blocking m20-b left-side"" style=""width:48%; margin-right:2%;""></div>",['div'],0,0,1,0,0.0,0.8
365,"<ul class=""list-text""></ul>",['ul'],0,0,1,0,0.0,1.3
366,<li></li>,['li'],0,0,1,0,0.0,2.55
367,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:40 WIB</h5>",['h5'],7,0,2,0,9.0,5.1
368,"<h4><a href=""https://cantik.tempo.co/read/news/2016/10/04/332809436/3-zat-gizi-untuk-atasi-kulit-kusam"" title=""3 Zat Gizi untuk Atasi Kulit Kusam"">3 Zat Gizi untuk Atasi Kulit Kusam</a></h4>","['h4', 'a']",0,7,4,0,7.5,4.8
369,,[],0,0,1,0,0.0,3.3
370,<li></li>,['li'],0,0,1,0,0.0,3.4
371,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:38 WIB</h5>",['h5'],7,0,2,0,9.0,5.3
372,"<h4><a href=""https://nasional.tempo.co/read/news/2016/10/04/078809435/bawaslu-kampanye-pilkada-dki-di-media-sosial-tak-kondusif"" title=""Bawaslu: Kampanye Pilkada DKI di Media Sosial Tak Kondusif"">Bawaslu: Kampanye Pilkada DKI di Media Sosial Tak Kondusif</a></h4>","['h4', 'a']",0,9,4,0,8.5,5.2
373,,[],0,0,1,0,0.0,3.5
374,<li></li>,['li'],0,0,1,0,0.0,3.4
375,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:33 WIB</h5>",['h5'],7,0,2,0,9.0,5.1
376,"<h4><a href=""https://bola.tempo.co/read/news/2016/10/04/099809433/cedera-ivan-rakitic-tak-bisa-perkuat-kroasia"" title=""Cedera, Ivan Rakitic Tak Bisa Perkuat Kroasia"">Cedera, Ivan Rakitic Tak Bisa Perkuat Kroasia</a></h4>","['h4', 'a']",0,7,4,0,7.5,4.8
377,,[],0,0,1,0,0.0,3.3
378,<li></li>,['li'],0,0,1,0,0.0,3.35
379,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:32 WIB</h5>",['h5'],7,0,2,0,9.0,5.2
380,"<h4><a href=""https://metro.tempo.co/read/news/2016/10/04/064809432/dua-mayat-dalam-drainase-di-depok-tewas-diracun"" title=""Dua Mayat Dalam Drainase di Depok Tewas Diracun"">Dua Mayat Dalam Drainase di Depok Tewas Diracun</a></h4>","['h4', 'a']",0,8,4,0,8.0,5.0
381,,[],0,0,1,0,0.0,3.4
382,<li></li>,['li'],0,0,1,0,0.0,3.35
383,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:30 WIB</h5>",['h5'],7,0,2,0,9.0,5.1
384,"<h4><a href=""https://tekno.tempo.co/read/news/2016/10/04/072809431/aplikasi-telegram-luncurkan-fitur-game-berbasis-bot"" title=""Aplikasi Telegram Luncurkan Fitur Game Berbasis Bot"">Aplikasi Telegram Luncurkan Fitur Game Berbasis Bot</a></h4>","['h4', 'a']",0,7,4,0,7.5,4.8
385,,[],0,0,1,0,0.0,2.4
386,,[],0,0,1,0,0.0,0.75
387,,[],0,0,1,0,0.0,0.0
388,"<div class=""blocking m20-b right-side"" style=""width:48%; margin-left:2%;""></div>",['div'],0,0,1,0,0.0,0.0
389,"<ul class=""list-text""></ul>",['ul'],0,0,1,0,0.0,0.9
390,<li></li>,['li'],0,0,1,0,0.0,2.6
391,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:21 WIB</h5>",['h5'],7,0,2,0,9.0,5.2
392,"<h4><a href=""https://tekno.tempo.co/read/news/2016/10/04/072809430/samsung-luncurkan-ulang-galaxy-note-7-secara-global"" title=""Samsung Luncurkan Ulang Galaxy Note 7 Secara Global"">Samsung Luncurkan Ulang Galaxy Note 7 Secara Global</a></h4>","['h4', 'a']",0,8,4,0,8.0,5.0
393,,[],0,0,1,0,0.0,3.4
394,<li></li>,['li'],0,0,1,0,0.0,3.4
395,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:16 WIB</h5>",['h5'],7,0,2,0,9.0,5.2
396,"<h4><a href=""https://bola.tempo.co/read/news/2016/10/04/099809429/presiden-fifa-usulkan-piala-dunia-diikuti-48-negara"" title=""Presiden FIFA Usulkan Piala Dunia Diikuti 48 Negara"">Presiden FIFA Usulkan Piala Dunia Diikuti 48 Negara</a></h4>","['h4', 'a']",0,8,4,0,8.0,5.0
397,,[],0,0,1,0,0.0,3.4
398,<li></li>,['li'],0,0,1,0,0.0,3.4
399,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:05 WIB</h5>",['h5'],7,0,2,0,9.0,5.2
400,"<h4><a href=""https://nasional.tempo.co/read/news/2016/10/04/058809427/sambut-asian-games-permukiman-kumuh-palembang-akan-ditata"" title=""Sambut Asian Games, Permukiman Kumuh Palembang Akan Ditata"">Sambut Asian Games, Permukiman Kumuh Palembang Akan Ditata</a></h4>","['h4', 'a']",0,8,4,0,8.0,5.0
401,,[],0,0,1,0,0.0,3.4
402,<li></li>,['li'],0,0,1,0,0.0,3.35
403,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 11:03 WIB</h5>",['h5'],7,0,2,0,9.0,5.1
404,"<h4><a href=""https://cantik.tempo.co/read/news/2016/10/04/334809425/kurangi-stres-bekerja-dengan-4-cara-sederhana"" title=""Kurangi Stres Bekerja dengan 4 Cara Sederhana"">Kurangi Stres Bekerja dengan 4 Cara Sederhana</a></h4>","['h4', 'a']",0,7,4,0,7.5,4.8
405,,[],0,0,1,0,0.0,3.3
406,<li></li>,['li'],0,0,1,0,0.0,3.35
407,"<h5 class=""waktu"">selasa, 04 oktober 2016 | 10:54 WIB</h5>",['h5'],7,0,2,0,9.0,5.2
408,"<h4><a href=""https://dunia.tempo.co/read/news/2016/10/04/117809424/turki-perpanjang-status-keadaan-darurat-selama-90-hari"" title=""Turki Perpanjang Status Keadaan Darurat Selama 90 Hari"">Turki Perpanjang Status Keadaan Darurat Selama 90 Hari</a></h4>","['h4', 'a']",0,8,4,0,8.0,5.0
409,,[],0,0,1,0,0.0,2.5
410,,[],0,0,1,0,0.0,0.8
411,,[],0,0,1,0,0.0,0.0
412," <div class=""blocking off""></div>",['div'],0,0,2,0,0.0,0.0
413,,[],0,0,0,0,0.0,0.0
414,,[],0,0,0,0,0.0,0.0
415,"<ins class=""adsbygoogle"" data-ad-client=""ca-pub-6260878263544661"" data-ad-format=""auto"" data-ad-slot=""8622043641"" style=""display:block""></ins>",['ins'],0,0,2,0,0.0,0.0
416,,[],0,0,0,0,0.0,0.0
417, ,[],0,0,2,0,0.0,0.0
418,,[],0,0,1,0,0.0,0.0
419,,[],0,0,1,0,0.0,0.0
420,,[],0,0,1,0,0.0,0.0
421,"<div class=""scrollTop""></div>",['div'],0,0,2,0,0.0,0.0
422,,[],0,0,1,0,0.0,0.0
423,,[],0,0,0,0,0.0,0.0
424,"<div id=""div-gpt-ad-1447834450534-1-oop""></div>",['div'],0,0,1,0,0.0,0.0
425,,[],0,0,0,0,0.0,0.0
426,,[],0,0,1,0,0.0,0.0
427,,[],0,0,1,0,0.0,0.0
428,<footer></footer>,['footer'],0,0,1,0,0.0,0.0
429,"<div class=""block-footer m15-l m15-r""></div>",['div'],0,0,1,0,0.0,0.0
430,"<ul class=""footer""></ul>",['ul'],0,0,1,0,0.0,0.0
431,"<div class=""logo-footer""><a class=""fade"" href=""#""><img height=""90"" src=""/assets/teco/images/logo-footer2.png"" width=""90""/></a></div>","['div', 'a', 'img']",0,0,6,0,0.0,0.45
432,"<div class=""footer-col""></div>",['div'],0,0,1,0,0.0,1.35
433,"<li><a class=""fade"" href=""https://nasional.tempo.co"">Nasional</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
434,"<li><a class=""fade"" href=""https://bisnis.tempo.co"">Bisnis</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
435,"<li><a class=""fade"" href=""https://metro.tempo.co"">Metro</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
436,"<li><a class=""fade"" href=""https://dunia.tempo.co"">Dunia</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
437,"<li><a class=""fade"" href=""https://bola.tempo.co"">Bola</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
438,,[],0,0,1,0,0.0,1.8
439,"<div class=""footer-col""></div>",['div'],0,0,1,0,0.0,1.8
440,"<li><a class=""fade"" href=""https://sport.tempo.co"">Sport</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
441,"<li><a class=""fade"" href=""https://gaya.tempo.co"">Gaya</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
442,"<li><a class=""fade"" href=""https://seleb.tempo.co"">Seleb</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
443,"<li><a class=""fade"" href=""https://tekno.tempo.co"">Tekno</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
444,"<li><a class=""fade"" href=""http://otomotif.tempo.co"">Otomotif</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
445,,[],0,0,1,0,0.0,1.8
446,"<div class=""footer-col""></div>",['div'],0,0,1,0,0.0,1.8
447,"<li><a class=""fade"" href=""https://travel.tempo.co"">Travel</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
448,"<li><a class=""fade"" href=""http://foto.tempo.co"">Foto</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
